,Name,City,Country,Arena,Capactity,Logo URL,Division,City,State,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Joel,Embiid,C,30,213,280,22,83,8.92,12.29,7.82,17.12,7.5,9.4,7.34,9.4,90.5,15.69,87.62,11.35,88.62,77.9,5.97,7.75,88.8,HF,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tyrese,Maxey,PG,24,188,200,22,69,7.77,9.43,7.81,14.41,7.44,12.2,7.35,6.44,78.8,8.54,75.85,11.31,83.98,89.13,5.89,6.27,78.2,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Paul,George,SF,32,203,220,22,83,8.92,9.86,7.82,14.75,7.46,12.32,7.37,7.46,84.2,10.83,87.62,10.37,88.62,82.76,6.46,6.78,85.2,HF,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Quentin,Grimes,SG,25,196,205,22,69,7.77,7.66,7.74,12.2,7.42,11.76,7.35,6.71,72.2,8.99,71.42,8.21,75.12,80.28,5.89,6.36,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kelly,Oubre Jr.,SF,29,201,203,22,69,7.77,8.54,7.69,13.08,7.44,9.1,7.3,7.33,72.2,9.87,66.99,7.77,72.42,80.28,6.06,6.44,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Andre,Drummond,C,31,208,279,22,83,8.92,7.92,7.53,13.29,7.58,6.0,7.0,9.4,72.5,17.1,73.04,7.46,74.04,77.9,5.78,7.46,82.5,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kyle,Lowry,PG,39,183,196,22,69,10.43,7.21,7.78,10.87,7.41,9.99,7.34,6.44,70.6,8.1,80.28,11.31,85.7,66.99,5.89,6.27,71.6,HF,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Trendon,Watford,PF,24,203,240,22,69,7.77,7.66,7.69,11.76,7.44,8.21,7.29,7.33,66.5,10.31,66.99,8.66,76.85,80.28,5.71,6.53,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jabari,Walker,PF,22,203,215,22,69,7.63,7.04,7.64,11.29,7.44,8.04,7.3,7.63,61.6,10.29,62.02,7.63,67.13,74.23,5.65,6.65,66.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Justin,Edwards,SF,21,203,210,22,69,7.63,7.04,7.69,11.29,7.42,8.85,7.31,7.22,61.6,9.07,62.02,7.63,67.13,78.33,5.65,6.41,66.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Adem,Bona,C,21,208,235,22,83,7.79,7.24,7.6,11.81,7.51,6.44,7.18,8.68,67.1,12.15,63.1,7.34,73.07,85.46,5.71,7.34,73.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,VJ,Edgecombe,SG,19,196,200,22,69,7.63,7.85,7.74,12.11,7.42,9.66,7.31,6.81,65.4,8.66,66.13,8.44,69.5,82.44,5.73,6.32,67.9,R,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Devin,Booker,SG,28,198,206,23,69,8.66,10.31,7.83,14.86,7.45,11.76,7.35,6.44,80.4,8.99,80.28,11.31,85.7,84.7,5.89,6.27,79.8,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jalen,Green,SG,23,193,186,23,69,7.77,9.43,7.74,14.41,7.41,12.64,7.32,6.44,77.2,8.99,71.42,9.1,76.85,89.13,5.71,6.27,75.7,EX,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Dillon,Brooks,SF,29,201,225,23,83,7.94,7.92,7.78,12.8,7.44,11.35,7.34,7.46,77.0,9.37,87.62,8.43,78.9,82.76,6.17,6.49,82.5,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Mark,Williams,C,23,213,240,23,83,7.94,8.4,7.68,14.26,7.58,6.49,7.19,8.92,77.0,14.72,73.04,7.46,78.9,87.62,5.78,7.46,82.5,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Royce,O'Neale,SF,31,198,226,23,83,7.94,7.43,7.82,11.35,7.44,11.35,7.37,7.46,72.5,9.86,82.76,8.43,78.9,82.76,5.97,6.49,79.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Grayson,Allen,SG,29,193,198,23,69,7.77,7.21,7.78,11.31,7.42,12.64,7.39,6.44,74.7,8.1,66.99,8.21,72.42,75.85,5.71,6.17,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Amir,Coffey,SF,27,201,210,23,69,7.77,7.21,7.69,11.31,7.44,9.1,7.31,6.89,66.5,8.99,66.99,7.77,72.42,80.28,5.71,6.36,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jordan,Goodwin,PG,26,190,200,23,83,7.94,6.94,7.73,11.35,7.44,8.92,7.32,6.49,72.5,9.37,82.76,9.4,83.76,87.62,6.17,6.29,78.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Haywood,Highsmith,SF,28,196,220,23,83,7.94,6.94,7.73,11.35,7.47,9.4,7.33,7.46,72.5,9.86,87.62,7.94,78.9,82.76,6.17,6.58,79.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Oso,Ighodaro,C,22,208,235,23,69,7.63,7.04,7.6,11.29,7.51,6.41,7.18,8.44,61.6,11.11,57.92,7.22,67.13,78.33,5.65,6.98,67.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ryan,Dunn,SF,21,203,210,23,83,7.79,6.79,7.64,10.91,7.44,7.79,7.28,7.34,63.0,9.91,81.03,7.79,73.07,85.46,5.9,6.54,73.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Khaman,Maluach,C,18,218,250,23,83,7.79,7.24,7.6,12.26,7.51,6.0,7.0,9.13,67.1,12.6,63.1,7.34,73.07,90.0,5.71,7.61,76.4,R,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Damian,Lillard,PG,31,188,195,24,69,9.54,10.76,7.83,15.29,7.41,14.41,7.35,6.44,82.9,8.99,75.85,12.64,87.43,75.85,5.89,6.27,79.8,HF,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Scoot,Henderson,PG,21,191,196,24,69,7.63,9.07,7.69,13.33,7.4,9.66,7.29,6.41,69.1,8.66,70.23,11.29,75.23,82.44,5.81,6.25,70.1,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Shaedon,Sharpe,SG,22,198,200,24,69,7.63,8.66,7.74,12.92,7.43,9.66,7.32,6.81,69.1,9.07,66.13,8.44,71.23,79.95,5.73,6.41,70.1,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jerami,Grant,PF,31,203,210,24,69,7.77,8.99,7.74,13.53,7.44,9.99,7.33,7.33,72.2,9.43,66.99,8.21,75.12,75.85,5.71,6.53,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Deni,Avdija,SF,24,206,210,24,69,7.77,8.1,7.69,12.64,7.44,9.1,7.31,7.33,70.6,11.2,71.42,9.54,78.58,82.98,5.8,6.53,73.2,EX,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Donovan,Clingan,C,20,216,265,24,83,7.79,7.24,7.6,12.71,7.55,6.0,7.0,9.13,67.1,13.96,63.1,7.34,73.07,85.46,5.71,7.61,76.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jrue,Holiday,PG,35,193,205,24,83,9.89,8.4,7.82,13.29,7.47,10.37,7.36,6.97,81.5,9.86,92.48,11.83,88.62,77.9,6.46,6.58,85.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Matisse,Thybulle,SG,28,196,201,24,95,8.07,7.07,7.68,11.18,7.47,8.59,7.31,7.04,72.2,9.15,103.5,8.07,78.58,93.13,7.07,7.04,87.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Robert,Williams III,C,27,206,237,24,83,7.94,7.43,7.63,12.32,7.63,6.0,7.0,9.4,72.5,14.23,82.76,7.46,78.9,87.62,5.78,7.94,85.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Toumani,Camara,SF,24,203,210,24,83,7.94,7.43,7.73,12.32,7.47,8.92,7.32,7.46,72.5,10.35,82.76,7.94,78.9,92.48,5.97,6.58,79.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kris,Murray,PF,24,203,215,24,69,7.77,7.21,7.69,11.76,7.44,9.1,7.31,7.33,66.5,9.87,66.99,7.77,72.42,80.28,5.71,6.53,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Blake,Wesley,PG,22,191,185,24,69,7.63,7.04,7.69,10.89,7.41,8.85,7.3,6.41,61.6,7.85,66.13,9.66,71.23,78.33,5.73,6.16,66.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Domantas,Sabonis,C,29,211,240,25,83,8.92,10.35,7.73,16.26,7.58,7.46,7.24,9.4,86.0,17.1,77.9,12.32,93.48,87.62,5.97,6.49,87.0,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,DeMar,DeRozan,SF,33,198,220,25,69,9.54,10.31,7.78,14.41,7.46,6.89,7.28,7.33,77.2,8.99,66.99,9.54,81.28,71.42,5.89,6.44,75.7,HF,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Zach,LaVine,SG,28,196,200,25,69,7.77,9.87,7.78,14.41,7.43,12.2,7.35,6.44,78.8,8.99,71.42,9.54,76.85,84.7,5.8,6.27,75.7,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Malik,Monk,SG,27,191,200,25,69,7.77,8.99,7.78,13.53,7.41,11.76,7.33,6.44,74.7,8.54,71.42,10.43,81.28,84.7,5.71,6.17,75.7,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Keegan,Murray,PF,24,203,225,25,69,7.77,8.1,7.74,12.64,7.44,11.76,7.35,7.33,74.7,10.76,66.99,8.21,76.85,80.28,5.71,6.62,75.7,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,De'Andre,Hunter,SF,27,203,225,25,69,7.77,8.1,7.69,12.64,7.44,9.99,7.33,7.33,72.2,9.43,71.42,7.77,72.42,75.85,5.71,6.53,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Russell,Westbrook,PG,33,191,200,25,83,9.89,9.37,7.68,13.78,7.44,8.92,7.29,6.49,77.0,10.83,82.76,12.8,88.62,77.9,6.17,6.39,82.5,HF,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Precious,Achiuwa,PF,25,203,225,25,83,7.94,7.43,7.68,12.32,7.48,7.46,7.24,8.43,72.5,12.29,82.76,7.94,78.9,87.62,5.78,6.78,79.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Drew,Eubanks,C,28,206,245,25,69,7.77,7.21,7.64,11.76,7.55,6.0,7.0,8.66,66.5,11.64,62.56,7.33,72.42,75.85,5.71,7.06,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Doug,McDermott,SF,33,201,225,25,50,8.16,6.44,7.83,9.96,7.42,11.04,7.38,6.36,66.2,7.16,51.8,7.08,60.0,55.4,5.43,6.14,63.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Devin,Carter,PG,22,188,195,25,83,7.79,7.24,7.74,11.81,7.42,9.13,7.31,6.44,69.6,9.03,81.03,9.13,77.5,85.46,6.07,6.27,73.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Victor,Wembanyama,C,21,224,230,26,83,7.79,9.47,7.74,15.4,7.46,10.03,7.32,9.13,81.2,14.4,81.03,9.57,82.03,90.0,5.9,8.68,82.2,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,De'Aaron,Fox,PG,27,191,185,26,83,7.94,10.35,7.73,15.72,7.47,9.89,7.32,6.49,86.0,8.89,87.62,12.32,93.48,97.34,6.46,6.29,87.0,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Devin,Vassell,SG,24,196,200,26,69,7.77,8.99,7.74,13.53,7.43,10.87,7.34,6.44,74.7,8.99,71.42,9.1,76.85,84.7,5.89,6.44,75.7,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Keldon,Johnson,SF,25,196,220,26,69,7.77,8.99,7.69,13.08,7.43,9.1,7.31,7.33,72.2,9.87,66.99,8.21,75.12,80.28,5.71,6.36,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Stephon,Castle,PG,20,198,210,26,83,7.79,8.13,7.69,12.71,7.42,9.13,7.29,6.44,71.2,9.47,81.03,10.03,77.5,90.0,6.07,6.44,76.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Dylan,Harper,PG,19,198,215,26,69,7.63,8.26,7.74,12.52,7.42,9.26,7.31,6.41,66.9,8.66,70.23,9.66,71.23,82.44,5.81,6.25,67.9,R,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Harrison,Barnes,SF,33,203,225,26,69,8.66,7.66,7.78,12.2,7.44,9.99,7.35,6.89,70.6,8.99,66.99,7.77,72.42,71.42,5.62,6.27,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kelly,Olynyk,C,33,211,240,26,69,8.66,8.1,7.74,12.2,7.46,9.99,7.33,7.77,72.2,10.31,62.56,8.66,76.85,71.42,5.71,6.36,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Mason,Plumlee,C,34,211,254,26,83,8.92,7.92,7.58,12.32,7.58,6.0,7.0,8.92,72.5,13.26,73.04,8.92,78.9,73.04,5.78,6.97,79.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Julian,Champagnie,SF,23,201,215,26,69,7.77,7.21,7.69,11.76,7.42,9.99,7.32,6.89,69.0,8.99,66.99,7.77,72.42,80.28,5.71,6.36,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Luke,Kornet,C,29,216,250,26,69,7.77,6.77,7.6,10.87,7.55,6.44,7.18,8.66,66.5,11.64,62.56,7.33,72.42,71.42,5.53,7.06,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Lindy,Waters III,SG,27,198,210,26,50,7.44,6.44,7.74,9.96,7.41,9.96,7.34,6.36,61.2,7.52,55.4,7.44,60.0,62.6,5.43,6.14,62.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Scottie,Barnes,SF,24,201,237,27,83,7.94,9.37,7.73,14.75,7.48,8.43,7.29,7.94,81.5,12.78,87.62,11.35,88.62,92.48,6.26,6.97,87.0,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Brandon,Ingram,SF,27,203,190,27,69,7.77,9.87,7.78,14.41,7.44,9.1,7.33,6.89,77.2,9.87,66.99,10.87,81.28,80.28,5.89,6.53,78.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,RJ,Barrett,SG,25,198,214,27,69,7.77,8.99,7.69,13.53,7.41,9.1,7.31,6.89,72.2,9.87,66.99,8.66,75.12,80.28,5.71,6.27,73.2,EX,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Immanuel,Quickley,PG,25,191,190,27,69,7.77,8.54,7.81,13.53,7.41,11.76,7.34,6.44,74.7,8.54,71.42,11.31,81.28,84.7,5.89,6.17,75.7,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Gradey,Dick,SG,21,203,205,27,69,7.63,7.44,7.78,11.7,7.42,11.7,7.36,6.41,69.1,7.85,62.02,7.63,67.13,78.33,5.65,6.16,67.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jakob,Poeltl,C,29,213,248,27,83,7.94,7.92,7.58,13.29,7.63,6.0,7.0,9.4,72.5,14.23,73.04,8.43,78.9,82.76,5.78,7.46,82.5,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ja'Kobe,Walter,SG,20,196,200,27,69,7.63,7.85,7.74,12.11,7.41,10.48,7.32,6.41,65.4,8.26,66.13,8.04,69.5,82.44,5.65,6.25,67.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Trayce,Jackson-Davis,C,24,206,245,27,83,7.94,7.92,7.63,13.29,7.58,6.0,7.0,9.4,72.5,13.26,77.9,8.43,78.9,87.62,5.78,7.46,82.5,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Sandro,Mamukelashvili,PF,25,206,240,27,69,7.77,7.66,7.69,11.76,7.44,9.1,7.31,7.77,66.5,10.31,62.56,8.21,75.12,75.85,5.62,6.44,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,A.J.,Lawson,SG,25,198,200,27,69,7.77,7.21,7.69,11.76,7.42,9.99,7.31,6.44,66.5,8.54,71.42,8.21,75.12,80.28,5.71,6.27,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jamison,Battle,SF,23,198,210,27,69,7.77,7.21,7.74,11.76,7.42,10.87,7.34,6.89,70.6,8.99,66.99,7.77,72.42,84.7,5.71,6.36,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Garrett,Temple,SG,38,196,195,27,69,10.43,6.77,7.74,10.43,7.41,9.1,7.31,6.44,66.5,8.1,75.85,8.21,76.85,66.99,5.71,6.17,70.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Lauri,Markkanen,PF,27,213,240,28,69,7.77,9.87,7.81,14.41,7.45,12.64,7.36,7.77,78.8,12.53,66.99,8.21,76.85,80.28,5.71,6.53,78.2,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jaren,Jackson Jr.,PF,25,211,242,28,83,7.94,8.89,7.78,14.26,7.47,10.86,7.34,8.92,81.5,11.32,87.62,7.94,81.82,87.62,5.97,8.43,85.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Walker,Kessler,C,23,213,245,28,83,7.94,7.43,7.63,13.29,7.58,6.0,7.0,9.4,72.5,15.26,73.04,7.46,78.9,92.48,5.78,8.43,85.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Keyonte,George,PG,21,193,185,28,69,7.63,8.66,7.74,12.92,7.4,11.29,7.31,6.41,69.1,7.85,66.13,10.07,75.23,78.33,5.65,6.16,67.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Isaiah,Collier,PG,20,193,210,28,69,7.63,8.66,7.69,12.92,7.42,8.85,7.29,6.41,66.9,8.66,70.23,11.29,75.23,82.44,5.81,6.25,67.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Cody,Williams,SF,20,203,190,28,69,7.63,7.44,7.69,11.29,7.42,8.85,7.3,6.81,63.8,8.66,66.13,8.04,69.5,82.44,5.65,6.32,66.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Brice,Sensabaugh,SF,21,198,235,28,50,7.32,7.32,7.74,10.97,7.43,8.98,7.32,6.66,59.3,7.98,51.4,7.32,55.7,61.3,5.46,6.2,59.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kyle,Filipowski,C,21,211,248,28,69,7.63,7.44,7.69,11.7,7.46,8.85,7.31,8.04,63.8,11.11,57.92,8.04,71.23,78.33,5.57,6.65,67.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jusuf,Nurkic,C,30,211,290,28,69,8.66,8.1,7.6,12.64,7.48,6.89,7.23,8.66,66.5,12.97,66.99,8.66,76.85,71.42,5.71,6.71,73.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kevin,Love,PF,36,203,251,28,50,9.6,6.8,7.78,10.32,7.44,9.96,7.35,7.44,64.0,10.4,55.4,8.52,67.2,55.4,5.43,6.22,63.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,John,Konchar,SG,29,196,210,28,69,7.77,6.77,7.69,10.87,7.44,9.1,7.31,7.33,66.5,9.43,75.85,8.21,72.42,71.42,5.71,6.36,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Svi,Mykhailiuk,SG,27,201,205,28,50,7.44,6.44,7.78,9.96,7.42,9.96,7.34,6.36,62.6,7.16,55.4,7.44,60.0,62.6,5.43,6.14,62.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Trae,Young,PG,26,185,164,29,69,8.66,10.76,7.83,14.86,7.4,13.53,7.34,6.44,82.9,8.1,71.42,15.29,90.13,89.13,5.89,6.17,79.8,EX,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Anthony,Davis,PF,30,208,253,29,83,9.89,9.86,7.78,15.23,7.5,7.94,7.29,9.4,86.0,15.69,87.62,8.92,83.76,77.9,6.17,7.94,88.8,HF,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bilal,Coulibaly,SF,21,203,195,29,83,7.79,8.13,7.69,12.71,7.44,9.13,7.31,6.9,71.2,9.91,81.03,8.68,77.5,90.0,6.07,6.71,76.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Alex,Sarr,C,20,216,230,29,83,7.79,8.13,7.64,13.15,7.46,8.24,7.29,8.68,72.9,12.6,76.5,7.79,77.5,90.0,5.71,7.79,78.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Cam,Whitmore,SF,21,198,230,29,69,7.63,8.66,7.69,12.92,7.43,9.66,7.31,6.81,69.1,9.48,66.13,7.63,69.5,79.95,5.65,6.41,67.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,D'Angelo,Russell,PG,29,193,193,29,50,7.44,8.24,7.78,12.12,7.42,10.68,7.34,6.36,66.2,7.52,55.4,10.32,67.2,62.6,5.58,6.14,65.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jaden,Hardy,SG,22,191,198,29,69,7.63,8.26,7.74,12.52,7.4,10.48,7.31,6.41,66.9,7.85,66.13,8.85,71.23,78.33,5.65,6.16,66.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tristan,Vukcevic,C,22,211,225,29,69,7.63,7.44,7.69,11.7,7.44,8.85,7.31,7.63,63.8,10.29,57.92,7.63,69.5,74.23,5.57,6.65,66.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bub,Carrington,PG,19,193,190,29,69,7.63,7.85,7.74,12.11,7.42,9.66,7.31,6.41,65.4,8.66,66.13,9.66,71.23,82.44,5.73,6.25,67.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kyshawn,George,SF,20,203,200,29,69,7.63,7.44,7.69,11.29,7.42,8.85,7.3,6.81,63.8,9.07,66.13,7.63,67.13,78.33,5.65,6.32,66.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tre,Johnson,SG,19,198,190,29,69,7.31,7.85,7.81,12.85,7.46,11.29,7.34,6.16,23.9,7.12,70.23,7.88,71.99,78.33,5.81,6.16,70.1,R,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Justin,Champagnie,SF,24,198,206,29,69,7.77,7.21,7.69,11.76,7.44,9.1,7.31,7.33,66.5,10.31,75.85,7.77,72.42,80.28,5.71,6.53,71.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Anthony,Gill,PF,32,203,230,29,69,8.66,6.77,7.64,10.87,7.44,8.21,7.3,7.33,66.5,9.87,66.99,7.77,72.42,71.42,5.62,6.44,70.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Markelle,Fultz,PG,26,193,209,-1,69,7.06,5.71,7.63,12.37,7.44,6.36,7.2,7.16,37.8,9.26,74.12,8.48,78.58,71.42,5.89,6.27,70.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
